Potential_E_V,k1_mA_per_mV_per_s,k2_mA_per_sqrt_mV_per_s,local_fit_R2
0.06801964773081019,-0.00015533713407219068,0.009083808164508787,0.03503858895845846
0.0686744205461807,-0.00012000553872609158,0.009040372792039605,0.02166957409239667
0.06932919336155122,-8.084492768054846e-05,0.008977395429364975,0.010183915763355533
0.06998396617692172,-4.2818212272050356e-05,0.00893102534985488,0.002980663768864189
0.07063873899229223,-1.1052223862419027e-05,0.008907701331150023,0.00020201372544292884
0.07129351180766273,2.6730646724012457e-05,0.008863051214414542,0.0012121498038702994
0.07194828462303325,7.669657382508322e-05,0.00876797712825591,0.01033223870969524
0.07260305743840376,0.00011747959320782809,0.008702822235991297,0.02444375397830345
0.07325783025377426,0.00015398634193941585,0.008651605435452951,0.041900856773234185
0.07391260306914477,0.00018513965851409115,0.008603467699314745,0.0606555522177914
0.07456737588451529,0.00021525402576630539,0.008561956278585652,0.0818703510526676
0.07522214869988579,0.00024276541444248227,0.00854139409533615,0.10415111789015075
0.0758769215152563,0.00027785370647937007,0.008503347352004908,0.1357063744368443
0.07653169433062681,0.0003175873263630954,0.008445991568896073,0.17507938305062487
0.07718646714599732,0.0003645511995553468,0.008346806997274286,0.2232760478621698
0.07784123996136783,0.000397969720768369,0.008306919099008733,0.25945208206082016
0.07849601277673833,0.0004241341228898492,0.00829515938214011,0.28742145160583044
0.07915078559210885,0.00045094946772747114,0.00827253712519879,0.31843567894407976
0.07980555840747935,0.00048129947369240163,0.008234258092816756,0.3547912342109366
0.08046033122284986,0.0005103202315201482,0.008202655604216113,0.3871403060369638
0.08111510403822036,0.0005380655243998301,0.008193780988071919,0.41741094714063254
0.08176987685359088,0.0005727910215589808,0.008155673007789901,0.45528813476731855
0.08242464966896139,0.000603105246645949,0.008127958020333148,0.48459512962872
0.0830794224843319,0.0006346368887804522,0.008072558210008995,0.5133231984312965
0.0837341952997024,0.0006620031657331417,0.008050576240632443,0.5425144745806159
0.08438896811507292,0.0006829803746416674,0.008067693146263709,0.5682228944519951
0.08504374093044342,0.0007073076781682366,0.008061472701904654,0.5933967332993209
0.08569851374581393,0.0007340918350010901,0.008034157761202067,0.6186430202888722
0.08635328656118445,0.000768552745650578,0.007967566249475172,0.6498449006418863
0.08700805937655495,0.0007989629209848142,0.007970875187673546,0.6672567969121812
0.08766283219192546,0.0008248114388988637,0.00797056186126679,0.6841667497922705
0.08831760500729596,0.0008534703650445495,0.007934666427167414,0.7080516891718507
0.08897237782266648,0.0008750794222566767,0.007935800648571184,0.7227711606492456
