Potential_V,Scan_rate_mV_s,Current_capacitive_mA,Current_diffusion_mA,Current_total_reconstructed_mA
0.0306975972546912,5.0,-0.0219935273273675,0.03845171813117233,0.016458190803804833
0.0313523700700617,5.0,-0.021379881073503,0.0379493664126291,0.016569485339126104
0.0320071428854322,5.0,-0.0207884087817495,0.03740561076613306,0.01661720198438356
0.0326619157008027,5.0,-0.0202215906301305,0.03690026893729051,0.016678678307160008
0.0333166885161732,5.0,-0.0196841855946,0.036448447943104034,0.016764262348504033
0.0339714613315437,5.0,-0.0191261575751525,0.03602813572791084,0.01690197815275834
0.0346262341469142,5.0,-0.018542944498618,0.03552248497173158,0.016979540473113577
0.0352810069622847,5.0,-0.0179549664061065,0.034972324612900486,0.017017358206793988
0.0359357797776552,5.0,-0.017412592508109,0.03449272356218149,0.01708013105407249
0.0365905525930257,5.0,-0.0168982610125155,0.03404410177425908,0.01714584076174358
0.0372453254083962,5.0,-0.0163870674513075,0.03359155354156717,0.01720448609025967
0.0379000982237668,5.0,-0.0159008959051615,0.03317488017192379,0.017273984266762292
0.0385548710391373,5.0,-0.015443412589453,0.03279083143247683,0.01734741884302383
0.0392096438545078,5.0,-0.014963829661594,0.03235958070039524,0.01739575103880124
0.0398644166698783,5.0,-0.0144397681971375,0.031879226894401605,0.017439458697264106
0.0405191894852488,5.0,-0.013948195691435,0.03142163223982783,0.01747343654839283
0.0411739623006193,5.0,-0.013514440078385499,0.031010239024706048,0.01749579894632055
0.0418287351159898,5.0,-0.0130783379616535,0.030642007514617677,0.01756366955296418
0.0424835079313603,5.0,-0.0126484332707545,0.030279142416766207,0.017630709146011708
0.0431382807467308,5.0,-0.012251035191485501,0.02994363637260142,0.01769260118111592
0.0437930535621013,5.0,-0.0118135185508975,0.029548389379676503,0.017734870828779004
0.0444478263774718,5.0,-0.0113669436179105,0.02913227285770525,0.01776532923979475
0.0451025991928423,5.0,-0.0109389150985775,0.028722499105512344,0.017783584006934843
0.0457573720082129,5.0,-0.0105666849905095,0.02840091603090205,0.01783423104039255
0.0464121448235834,5.0,-0.010215547377429501,0.02812017117866262,0.017904623801233116
0.0470669176389539,5.0,-0.009852530578261999,0.027822275694927238,0.01796974511666524
