J_A_g^-1,bootstrap_id,V0,Rs,Csp_F_g^-1,A,tau_s,effective_IR_drop_mV
4,3,0.27783015190479293,0.009454430451226252,76.03883536486633,0.00017213057229662038,0.34388247319559834,37.81772180490501
4,4,0.27770687431759433,0.009464797523653057,76.33624030415031,0.0001479060858689676,0.5751634517966564,37.85919009461223
4,5,0.2778407015988092,0.009403802991541674,76.37735306779385,0.0005868708860810789,0.10044416715896609,37.6152119661667
4,6,0.2777638052574578,0.009463354339813851,88.17025842192322,0.06942737499131764,8.999942601281385,37.8534173592554
4,7,0.2777101507232312,0.00944931376205629,82.31181933397094,0.03900502509148251,8.98512626567257,37.79725504822516
4,8,0.27796035196184254,0.009428974709957712,76.28710103765201,0.00047117327225441733,0.03878640101375565,37.71589883983085
4,9,0.2775894583038381,0.00946644644003164,76.3004276353179,4.9758782194338704e-11,8.999999999999998,37.865785760126556
4,10,0.2776148682949606,0.00946596103369773,76.77332774654627,0.0033852894768513705,8.999151178287953,37.863844134790924
4,11,0.2777547486878601,0.009457323891773456,76.4344442898036,0.00035226802511302265,0.4571694834760419,37.82929556709382
4,12,0.27819727472977773,0.009392338793068366,76.29752869819944,0.0009316797172783326,0.01607173048306259,37.56935517227347
4,13,0.2776802543674503,0.00946430024199126,81.59303003221858,0.033503847837286486,8.983292686676203,37.85720096796504
4,14,0.277640096014805,0.009464007398540695,76.04682745346147,8.991802450286131e-09,6.772330036314111,37.856029594162784
4,15,0.27770057313230184,0.009464761492771433,77.3643373872203,0.008127601492755597,8.999999999979838,37.859045971085735
4,16,0.27763463018535184,0.009475672879761662,76.25209375778064,8.150851686583516e-10,0.0003172746400856852,37.90269151904665
4,17,0.277602525391529,0.0094644036695715,76.33288027180282,3.960720207614468e-05,0.12773238979829726,37.857614678286005
4,18,0.2776392983148906,0.009476748215075846,76.58225457666256,0.0019084692525936317,7.056469848241233,37.90699286030338
4,19,0.277722615824219,0.009464701547827189,76.11657020264788,3.6382213183954305e-11,0.0009045134198686355,37.85880619130876
4,20,0.2776804174348115,0.009457376589422336,81.27900912592962,0.03217375032726162,8.985217302345141,37.82950635768934
4,21,0.2776281580818993,0.0094659393042887,76.29786671135004,8.074034213661384e-12,8.998846200201283,37.8637572171548
4,22,0.2776901567042319,0.009452954411090932,76.41203822128253,0.000253976347063324,0.30646262193777296,37.81181764436373
4,23,0.27765117090047303,0.009445395134393747,76.27940072153795,0.00013107464790410432,0.09944497678363896,37.78158053757499
4,24,0.2776361967210309,0.009469906959043118,76.20626799603185,1.8387188025009083e-10,8.999999999999957,37.87962783617247
4,25,0.27763032439342805,0.009499115985774246,76.35690821922142,2.5336614057758475e-10,7.881237630526415,37.996463943096984
4,26,0.2776618258221073,0.00946549814494385,76.19864433182023,1.0526951562584075e-16,0.00010029422463517235,37.8619925797754
4,27,0.27770400726125044,0.009464945393880793,76.10452893115799,4.430511541435951e-12,0.002271981308761495,37.85978157552317
4,28,0.2777547056296224,0.00946414333593455,79.61205783077136,0.022848492677372396,8.999998893439859,37.856573343738205
4,29,0.2775705431299512,0.009466694304013056,76.367102692027,3.055737281252887e-19,0.00010857851892537296,37.86677721605222
4,30,0.2776771914832299,0.009465296930765617,76.18827149814302,5.831789999461621e-07,0.00010154395409833761,37.86118772306247
4,31,0.27776435094310736,0.009451060870697204,88.01632088953481,0.06963014375703792,8.999896250976429,37.80424348278882
4,32,0.2777352048966342,0.0094531179938169,76.62996479085204,0.0005311087988730829,0.46762681602851525,37.812471975267606
4,33,0.27830279082954906,0.009448787060411216,76.42401605452058,0.0008577781588625658,0.015506173321477568,37.79514824164487
4,34,0.27766618130458687,0.009465441022880385,76.25129895168891,1.0456266810589836e-15,0.00010000000518148587,37.861764091521536
4,35,0.27766992776650906,0.009464727200759089,83.02712042096014,0.04068447045888203,8.976235941744159,37.85890880303636
4,36,0.27755981728089146,0.009466834315444792,76.44284823508626,7.690480870863317e-17,0.00010000012331693158,37.86733726177917
4,37,0.27775089885868404,0.00947386257505525,76.81909892098412,0.0005406353424666329,0.387984765963853,37.895450300221
4,38,0.27763400959197393,0.009481427576896302,76.2606298575257,4.622798540143576e-09,8.99999999998844,37.925710307585206
4,39,0.27758770469562116,0.009466469419269487,76.31970928783286,1.9330117832457465e-11,8.999999999999998,37.86587767707795
4,40,0.2776723657202838,0.009465360011070253,76.14196236457389,1.6311717438067005e-13,8.999029790152633,37.86144004428101
4,41,0.2776696530742207,0.009465395612756002,76.47984690547706,0.0018035759732928202,8.979395604397023,37.861582451024006
4,42,0.27913378469714695,0.009470687105609872,76.4253339796626,0.0015352754723142307,0.0001000000000010753,37.882748422439484
4,43,0.2777878830908233,0.009463328461051825,86.2437210812975,0.06016582058389803,8.999990104409711,37.8533138442073
4,44,0.27894055706690973,0.009397107821304766,76.23835673583525,0.0015423519600001067,0.0006274558366426678,37.58843128521906
4,45,0.27767939709168915,0.009465267883716212,76.16311948718324,1.0853225938758657e-17,0.00018230570951516256,37.86107153486485
4,46,0.2776404497759042,0.009470067824530031,76.67771785845257,0.003153514876720623,8.950042648265807,37.88027129812013
4,47,0.2776978851716596,0.009463753684598812,77.58987702743325,0.009079378147844232,8.999994918440159,37.85501473839525
4,48,0.277697221987057,0.00946503430790133,76.14171693453612,3.948660356455079e-12,0.0003151996560735171,37.86013723160532
4,49,0.27765558658590367,0.009464708033834448,76.13182539366036,6.396148321978929e-07,8.93457915042006,37.85883213533779
4,50,0.277696964433293,0.009457401105318751,76.56379790221361,0.0004981878267932022,0.7015264162189582,37.829604421275
4,51,0.2777357189491403,0.009440004841412344,76.44924127441907,0.00041252798010335307,0.24700049098185867,37.76001936564938
4,52,0.27764220377149784,0.009452175088549496,80.5895417728373,0.014665234100434285,4.479524665269608,37.80870035419798
4,53,0.27782032121630273,0.009273648310873094,76.0963997111577,0.0008906544090832424,0.011399087941491512,37.094593243492376
4,54,0.27766634088727116,0.009465377120931788,76.10372932311603,3.3981866184397468e-09,8.99999999999996,37.86150848372715
4,55,0.27763971989145464,0.00946578780617404,76.2672096676447,1.6438318588028825e-15,7.011811107586098,37.86315122469616
4,56,0.2778216687765787,0.009463117440729116,82.53146674226817,0.04052456382573603,8.999931194825647,37.85246976291646
4,57,0.2777046259464197,0.009464937301063674,76.06117600587193,3.50341297352934e-07,8.948790010206057,37.8597492042547
4,58,0.2776392701925034,0.009476794963751483,76.56404148830781,0.0018287852562901316,6.967886389716444,37.907179855005936
4,59,0.2776616489165426,0.009472367403502836,78.27726275121869,0.013762802498953048,8.855925570342658,37.88946961401135
4,60,0.2777116977526662,0.009462316835275963,76.05592471548528,6.5052243243073e-12,0.00017393587092762175,37.849267341103854
4,61,0.2776575655446436,0.009455152416405196,77.5756474272045,0.01003028964939941,8.999900268508863,37.820609665620786
4,62,0.27781443007488876,0.00944998006924643,76.15449415984034,0.00018523170172071054,0.05728300546623564,37.799920276985716
4,63,0.27920702666236225,0.009421065919615744,76.15523736337771,0.0017084622647919724,0.0007054186882918448,37.684263678462976
4,64,0.2776896795140081,0.00946194236663606,75.98354361263229,2.044622045453138e-08,8.999984316077951,37.847769466544236
4,65,0.27770260376330486,0.009449815807469978,81.3118599980357,0.0336750602674617,8.986301192857763,37.79926322987991
4,66,0.2776664153626985,0.009451736866028848,78.48749733380605,0.01572034530647474,8.999463693682422,37.806947464115396
4,67,0.2777963408605274,0.00947344915458481,76.47829009297891,0.0003986742058793157,0.08816375279726779,37.893796618339245
4,68,0.278586679234581,0.00948725741095504,76.34452645227849,0.0009277098954425209,0.009913563483221276,37.94902964382016
4,69,0.2777913975981648,0.009475411318043005,78.33497989992061,0.0031058024779342806,1.3672538665003962,37.90164527217202
4,70,0.27763065720073066,0.009493110466030389,76.36040142651035,5.22010986629297e-13,8.999992338101622,37.972441864121556
4,71,0.277634670780069,0.00947886617304927,76.24165644457207,3.3602747726522984e-08,8.999999999966896,37.915464692197084
4,72,0.2776767815618083,0.009465311004430257,76.16221989341693,2.0142507479113636e-20,2.250122840062855,37.86124401772103
4,73,0.2778110194816988,0.009457009140985382,77.64378854085419,0.001895998137467194,1.027113243153079,37.82803656394153
4,74,0.2778068111173667,0.009193922932588493,76.1395114854886,0.001229519666674087,0.010503252172187599,36.77569173035397
4,75,0.2776425685806281,0.00946560363597684,76.12038935279142,1.57595360560109e-15,0.0005370550410042085,37.86241454390736
4,76,0.27860208472893533,0.009307616750389297,76.57849318409923,0.0017916159187315423,0.002991122879670236,37.23046700155719
4,77,0.27766773162855013,0.009477205285602695,79.32976656938962,0.01980311957662796,8.99998884785129,37.90882114241078
4,78,0.2778713313761717,0.009474277528837333,76.47448261883775,0.00034948374339112306,0.06799673246554093,37.897110115349335
4,79,0.27763155032743614,0.009465894867776948,76.21205133905318,1.8231295276576112e-12,8.999999999999998,37.86357947110779
4,80,0.2779502311440675,0.009454254374455144,77.19638207414167,0.0016307917387004792,0.8841249779124772,37.81701749782058
5,1,0.28274624522970443,0.00936886557722973,71.07420512882956,2.2881391610193635e-08,8.999999999992047,46.84432788614865
5,2,0.282819059762229,0.009338241702952655,70.86381822079012,4.5916201263642036e-09,8.999999442274452,46.691208514763275
5,3,0.28281741935048055,0.009322651827381182,78.37519519161894,0.06506799042395528,8.943255135982023,46.61325913690591
5,4,0.2827356882639127,0.00933957280827186,71.11458551704813,9.020543630839194e-10,8.999999999999991,46.697864041359296
5,5,0.282841613223225,0.009338193524165723,70.89944045753538,5.926929208957487e-13,8.991758583094473,46.69096762082861
5,6,0.2827656150376206,0.009339149059252368,70.96351923054984,2.7441301107247653e-10,8.999999969337317,46.69574529626185
5,7,0.28286047241313966,0.00935338310427141,85.70445408885693,0.11498035230398923,8.999898007557832,46.766915521357056
5,8,0.2828763257747193,0.009333669144504413,87.42987709230415,0.1255999565311662,8.90519534544775,46.66834572252206
5,9,0.28276728675666096,0.009335926624813936,70.85726913785616,1.2942938066210643e-07,8.999999999999932,46.67963312406968
5,10,0.2830851060448212,0.009282614311747662,70.94964099731916,0.0006082758499720658,0.05624023461510046,46.41307155873831
5,11,0.28295216033383097,0.009336301796212166,106.17215081129886,0.21796517988641603,8.886194063211876,46.68150898106083
5,12,0.2829449511696738,0.009335913786996155,83.19349655961909,0.09898217112694849,8.921188507621844,46.67956893498078
5,13,0.28283789324257536,0.009338241986623365,70.91524604998061,2.0920785809011782e-11,0.0005934266051497161,46.69120993311682
5,14,0.28287664251841677,0.00933194230405994,70.76581411817197,1.597205958859018e-09,8.999999926603511,46.6597115202997
5,15,0.283038424426967,0.009335201160836689,75.24312796711452,0.04229737273359653,8.97801923977519,46.67600580418345
5,16,0.2827660455111604,0.009363029500934606,70.97255508178411,6.873036356232897e-14,8.999999999999998,46.815147504673035
5,17,0.282759052052065,0.009344069814230077,70.9886249333589,5.116734950862345e-10,8.999999999999998,46.72034907115039
5,18,0.28291437555956883,0.00933644412108089,83.00459446547836,0.09752586397193173,8.938874688112206,46.682220605404446
5,19,0.2827626734384208,0.009339221362552897,70.99354381947427,7.564254896558161e-11,8.99999999999802,46.69610681276449
5,20,0.282741983816368,0.009376904020553512,71.23851545099582,1.780764636415845e-10,2.990028391565342,46.88452010276756
5,21,0.28286880534455605,0.009337273408573238,75.85329643357696,0.043389147774989534,8.999836914932976,46.68636704286619
5,22,0.28305181263269336,0.009293028398945656,71.92628155473774,0.001384297232872788,0.2732173874225966,46.46514199472828
5,23,0.2833464707063491,0.009329876789367465,70.90018542769343,0.0005392143050786697,0.15534003002546526,46.64938394683732
5,24,0.2826085745834848,0.009341227979147288,71.31472175277042,2.7421250425598777e-15,0.00010000625819970438,46.706139895736435
5,25,0.2826195016561689,0.009341085686073645,71.28255953877893,7.625851201489006e-11,8.99999999999989,46.70542843036822
5,26,0.28312088984253575,0.00934933795382658,155.88519228694335,0.36499718339434356,8.999898518312259,46.7466897691329
5,27,0.28399268802887,0.009328669655980238,71.40119766286777,0.001484665282178414,0.008086670106081014,46.6433482799012
5,28,0.2827522391801301,0.009341240805539785,71.26238059950073,0.0021734453857317946,7.058877406849539,46.70620402769893
5,29,0.28271466625388736,0.009337761572178355,80.94423617553285,0.0801526316899344,8.99987629338655,46.68880786089177
5,30,0.2827054189301744,0.009339966948343024,71.14210447924644,4.473208897330827e-11,8.999999999999993,46.699834741715115
5,31,0.282869751236839,0.009343920281483073,82.560975328027,0.07606015883341662,7.134293828770144,46.71960140741537
5,32,0.2827753981841592,0.009340392851881929,74.52713083240423,0.03167427595819678,8.99354623719139,46.70196425940964
5,33,0.282722308443602,0.009349194215394444,71.08433959116681,0.00011445936414679609,4.807988642863094,46.74597107697222
5,34,0.2827626113011933,0.009352966145478911,70.98144746504975,5.88297745168687e-18,0.00011526929884198012,46.76483072739455
5,35,0.28276398196287067,0.009337211309389665,70.79323124333601,1.3276323321198414e-08,8.999999999999996,46.68605654694832
5,36,0.2828220136794852,0.009338448740464071,70.93517527685937,1.2607188245853923e-12,8.995780969171644,46.692243702320354
5,37,0.2828454977796424,0.009354475957235889,83.39059809990941,0.1006614045380398,8.999974167202478,46.77237978617944
5,38,0.2827643171464269,0.009336795593208805,73.17099505097255,0.019995444710614388,8.9999997799716,46.683977966044026
5,39,0.2837156567625777,0.00941202462990595,71.30790725310253,0.0007939343360982359,0.01191941199732392,47.06012314952975
5,40,0.2828024581720854,0.009342907369218657,77.06631914699638,0.053315228800385986,8.999996621260177,46.71453684609328
5,41,0.2832700440764568,0.009281999915843664,70.63710401846963,0.0006257044313770433,0.06941762481029332,46.40999957921832
5,42,0.28275403817941996,0.009339333872071146,71.10386098764316,5.579440909370811e-13,0.00012569977047005576,46.69666936035573
5,43,0.28273843088347794,0.009339537096278822,71.14685322917352,1.92153812561539e-11,0.004733600758845213,46.69768548139411
5,44,0.28274320444656853,0.009368615823884681,71.206277995007,9.107980676192316e-15,8.996726085430344,46.84307911942341
5,45,0.2828284711105372,0.009338014797506726,75.5724316022097,0.039578764893165856,8.999991605047235,46.69007398753363
5,46,0.28280440804781337,0.00933144581966153,76.92808382022169,0.0529883169517955,8.999977064207654,46.657229098307646
5,47,0.2828711151605785,0.009345947970824138,88.52868086761987,0.13248038125006117,8.999945026348607,46.72973985412069
5,48,0.28290610964153196,0.009336795125818836,81.69336658901908,0.0880055554501825,8.999925206836304,46.683975629094185
5,49,0.282818238700049,0.009338187462760614,70.85582187611504,7.546763119583524e-09,8.999999169893218,46.69093731380307
5,50,0.28274682761456293,0.00935653540652734,71.07948672285738,1.1534515635627544e-08,8.99999999999121,46.7826770326367
5,51,0.28278132862906974,0.009336537629955895,70.84613939870272,4.555845581043583e-11,8.999999999999998,46.68268814977948
5,52,0.28281900079549976,0.009350572969099802,79.609466554632,0.07255204824199911,8.99998862410193,46.75286484549901
5,53,0.28284733032496384,0.009338119105405133,70.98127553102394,1.0192180870980095e-12,8.999999999999998,46.690595527025664
5,54,0.28277374040485137,0.009330442444505824,73.32679661547357,0.02283574647748093,8.909108651527776,46.652212222529116
5,55,0.2828563936703748,0.0093380010216562,70.81289894705408,2.1441284643133228e-10,8.999999974458424,46.690005108281
5,56,0.2829300369113664,0.009393497683898432,99.71167651877265,0.18905168027506974,8.99999842267693,46.967488419492156
5,57,0.2827725786506511,0.009338748691581382,71.00710456141141,1.376542803212511e-07,8.999726067018454,46.69374345790691
5,58,0.28380893230748544,0.009273656076592023,71.02163095096606,0.001511370488697094,0.005403610947157824,46.368280382960116
5,59,0.2828412405160676,0.009336966822371852,70.85995563890859,2.6139575816644093e-10,8.999999997839002,46.68483411185926
5,60,0.28277347697950367,0.00936976980493749,73.17383094491822,0.01107558105297747,5.438267228467293,46.84884902468745
5,61,0.28302987886230213,0.00933543524438579,81.42171144330601,0.0803936067725788,8.094607487471308,46.67717622192895
5,62,0.2829030239019647,0.00935493687856002,92.97167331582942,0.1580514826979863,8.999976810714914,46.7746843928001
5,63,0.2828327728315098,0.009334211495968069,70.78863537740132,5.319612468389704e-09,0.0001036522439044063,46.67105747984034
5,64,0.28276185166168377,0.00935126438602248,72.5086545493889,0.015612029472549986,8.99894757614977,46.75632193011239
5,65,0.28298674204730123,0.009335153089996932,84.92145164702387,0.10984862782824531,8.999997684591373,46.67576544998466
5,66,0.28310356530335684,0.009330125332086379,71.18441132289973,0.0005122402162918063,0.036162015669350546,46.6506266604319
5,67,0.2827429567430176,0.009379897175627632,71.1891293991989,5.015488782598413e-08,8.999999999947612,46.899485878138165
5,68,0.2830475572752987,0.009170986702682269,71.42320952380264,0.0014616516604049393,0.0007826021395805601,45.85493351341134
5,69,0.28286904508188376,0.009337836263278297,70.83540381985496,8.986058964747287e-16,0.00010000017402886623,46.68918131639148
5,70,0.2829752747329907,0.009356485060354915,72.75505435653061,0.001928833050665387,0.5527450053263201,46.78242530177457
5,71,0.2828876173854155,0.009341150464993089,85.92827732625794,0.09754502273960233,7.498427220714402,46.705752324965445
5,72,0.28257928374312374,0.009341609339896553,71.37718857809284,7.393422865828875e-12,8.973301475505547,46.708046699482765
5,73,0.2828238662201531,0.009325327331927237,71.90859573221627,0.0007751000061821273,0.22110466041896634,46.62663665963618
5,74,0.28288244466041323,0.009352799861431532,89.01238348461065,0.1356257609968298,8.99994954458789,46.76399930715766
5,75,0.2827426665451,0.009371493411682095,71.22239155560328,1.3851816780901619e-08,8.999999999992603,46.85746705841047
5,76,0.2827735800490293,0.00931588627702538,72.84244988592577,0.019294497183043928,8.997351760406472,46.57943138512691
5,77,0.28286613287617685,0.009335354296009716,70.75124595774516,1.9445751645350403e-09,8.999999999999998,46.67677148004858
5,78,0.2836128712157063,0.009240335801372766,71.11326517602457,0.0014075536458588644,0.013011092798038611,46.20167900686383
5,79,0.28267911014277936,0.009340309517851522,71.28188980136846,2.9860564309412184e-16,0.00010018494899308172,46.70154758925761
5,80,0.28280506310228315,0.009384064174585847,79.789202346169,0.0708262347218621,8.966441125849455,46.92032087292923
