time_s,raw_V,smoothed_V,dVdt_V_per_s,abs_d2Vdt2_V_per_s2,local_residual_V,curvature_norm,residual_norm,stability_cost_ai,mask_qaoa_like_tighter
0.027445149957998183,0.419485837221146,0.4192823735455419,-0.7044629273553653,2.4663316681081255,0.006187682537555439,0.009737880096463616,0.3894004405312961,0.1616029042703966,0
0.028445150004984043,0.418635785579681,0.4184960578025543,-0.806793544310608,59.822755390391535,0.006200734425967662,0.23622082341314646,0.3902266735177106,0.2978231634549722,0
0.029445149935980908,0.417790472507477,0.41766878647943445,-0.8241084466799009,5.400837319951336,0.006213752379464468,0.021325343785394472,0.39105075829800956,0.16921550959044052,0
0.03044514998398995,0.416941583156586,0.41684784092723604,-0.817595216048943,6.748903569118511,0.006226738878564348,0.026648444356928983,0.39187285189822113,0.17273820737344586,0
0.03144498995999401,0.416111558675766,0.41603372577044656,-0.8106117946475138,7.089610437341605,0.006226738878564348,0.027993791387228517,0.39187285189822113,0.1735454155916256,0
0.032444990008002605,0.41530367732048,0.4152267481797511,-0.803417095701036,7.357734742519256,0.0062396959207892295,0.029052532115301184,0.3926930807688985,0.17450875157674012,0
0.03344498993899947,0.414499819278717,0.4144268915950787,-0.7958963253551019,7.443924157041124,0.006252622332849432,0.029392867704879977,0.39351137063644936,0.17504026887750773,0
0.03444498998598533,0.41370677947998,0.41363495554748303,-0.7885292475686754,7.1960186340236305,0.006265516760118834,0.028413964752538996,0.39432763574801183,0.17477943315072814,0
0.035444989916982195,0.412909358739853,0.4128498331165123,-0.7815042882058094,7.305592006512256,0.006278382677073997,0.02884663642730239,0.39514209605084977,0.17536482027672134,0
0.03644498996499124,0.412118405103683,0.41207194698832506,-0.7739180636433503,7.303086401368091,0.006291223695713729,0.028836742560303504,0.39595498019789593,0.17568403761534046,0
0.0374449900119771,0.41134586930275,0.41130199691569924,-0.7668981147087379,6.936683346938992,0.0063040396536422445,0.027389929163967475,0.3967662779088942,0.17514046866193816,0
0.03844498994300238,0.410575121641159,0.4105381507750629,-0.7600446970826908,6.733604005716302,0.006316833765337855,0.02658803106882772,0.39757619267225414,0.1749832957101983,0
0.039444989990983004,0.40982049703598,0.40978190753837956,-0.7534309068666971,6.326678582213958,0.006329603826357871,0.02498120725304311,0.3983845849385705,0.17434255832725407,0
0.04044498992197987,0.409064412117004,0.40903128897651053,-0.747391339984091,6.144624315917724,0.006342351665601966,0.02426233073672169,0.3991915704839816,0.17423402663562565,0
0.041444979957987016,0.408326238393784,0.40828713229311825,-0.7411417219629186,6.21373537575289,0.006355078752042572,0.02453522913643699,0.39999724229989525,0.1747200344018203,0
0.0424449800050013,0.407561123371124,0.4075490129429856,-0.734963931573759,6.035090165342638,0.006367789447529844,0.0238298139372773,0.40080187650761806,0.1746186389654136,0
0.04344497993599816,0.406823754310608,0.4068172044453996,-0.7290715417318268,5.815741524623775,0.006380481230950486,0.022963673363327584,0.4016053135113196,0.1744203294225244,0
0.04444497998397878,0.40610659122467,0.4060908698754892,-0.7233324486647064,5.823136063611514,0.006393156869613066,0.0229928721321093,0.402407728491905,0.1747588146760276,0
0.04544497991497565,0.405398428440094,0.4053705395625741,-0.7174252697466841,5.679119494951237,0.0064058183272775356,0.022424194829031973,0.40320924576266864,0.17473821520248667,0
0.04644497996198993,0.40468093752861,0.4046560193524453,-0.711974209852599,5.112258802153065,0.006418466740862568,0.02018583563883745,0.40400993729478296,0.17371547630121567,0
0.04744498000999897,0.403956323862076,0.40394659107521985,-0.7072007516572683,4.935786682999435,0.006443732519232009,0.019489001311216732,0.4056093548546759,0.17393714272860042,0
0.048444979940995836,0.403251767158508,0.4032416178634565,-0.7021026366282115,5.027475842384774,0.006456351180068228,0.01985105370814392,0.4064081629273452,0.17447389739582447,0
0.049444979987981696,0.402549594640732,0.4025423858180877,-0.6971458000995767,4.741732606935841,0.006468962943054205,0.01872274122285618,0.40720653434048865,0.1741162584699092,0
0.05044497992000174,0.401875853538513,0.4018473262774137,-0.692619171464429,4.811928353253222,0.006481571871263651,0.01899992271714267,0.4080047263017547,0.17460184415098748,0
0.0514449799669876,0.40116623044014,0.4011571474902609,-0.6875219434284929,4.838902482818867,0.006494177300975832,0.019106435289945555,0.40880269679515713,0.1749849398920302,0
0.0524450900269926,0.40048748254776,0.4004722072741842,-0.6829408905432217,4.473850884509261,0.006506781760739569,0.017664958379740327,0.40960060588722247,0.1744392173827332,0
