Potential_V,b_smooth,chi_loc_clipped,b_tilde,chi_tilde,local_field_h,label_numeric,label_text
0.2162499590636883,0.6891470272104087,0.3988416018491416,0.05057134624134388,0.11008335768181526,0.16065470392315914,1,CD
0.2171691600464281,0.6879178211620361,0.3956863353897959,0.047186099263227574,0.1035790246856541,0.15076512394888167,1,CD
0.2180883610291679,0.6866871525909513,0.3931605079927232,0.04379682448147406,0.09837223068170327,0.14216905516317732,1,CD
0.2190075620119078,0.6854647868054021,0.3911503844913997,0.0404304156624142,0.09422851959280569,0.13465893525521988,1,CD
0.2199267629946476,0.6843544876203158,0.386863565518298,0.037372639493727954,0.0853915803185557,0.12276421981228366,1,CD
0.2208459639773874,0.68342932245355,0.3829373547663422,0.034824724447915255,0.07729800645629478,0.11212273090421004,1,CD
0.2217651649601273,0.6824808339274685,0.3793349360662965,0.032212576613996964,0.06987190437629652,0.10208448099029349,1,CD
0.2226843659428671,0.6815149837380494,0.3778224125811618,0.029552614568273985,0.06675395648232674,0.09630657105060073,1,CD
0.2236035669256069,0.6803913341688747,0.372223423189366,0.026458071294957926,0.05521208136165441,0.08167015265661234,1,CD
0.2245227679083468,0.6788998036205522,0.36594374485462433,0.02235037975848867,0.042267019661093856,0.06461739941958253,1,CD
0.2254419688910866,0.6766534660918981,0.3617910901408528,0.01616394149553518,0.03370664942787757,0.049870590923412755,1,CD
0.2263611698738264,0.6732544997110333,0.3565821486655723,0.0068031506950212905,0.0229688273297193,0.029771978024740593,1,CD
0.2272803708565663,0.6683477657063623,0.35094973740685315,-0.006710048726447249,0.01135805566587887,0.004648006939431621,1,CD
0.2281995718393061,0.661734237066994,0.3439699857424583,-0.024923779346102154,-0.0030301519992034192,-0.027953931345305574,-1,DD
0.2291187728220459,0.653140357156669,0.33402373046682615,-0.04859141914924254,-0.023533572934040244,-0.07212499208328278,-1,DD
0.2300379738047858,0.6423287674303367,0.3224120897563384,-0.07836665617981062,-0.047470054618207254,-0.12583671079801786,-1,DD
0.2309571747875256,0.6292086889226371,0.3080999177504287,-0.11449949670694964,-0.07697346861642716,-0.19147296532337682,-1,DD
0.2318763757702654,0.6137967386316677,0.28959575322118714,-0.15694417733511706,-0.11511834464027362,-0.2720625219753907,-1,DD
0.2327955767530053,0.5962083242555262,0.26423882170308227,-0.20538286399430167,-0.16738965943402065,-0.37277252342832234,-1,DD
0.2337147777357451,0.5765993393727734,0.2328252900005412,-0.25938622405436396,-0.23214617791238895,-0.4915324019667529,-1,DD
0.2346339787184849,0.555091482173873,0.18844525306557056,-0.31861909936012356,-0.32363212444853157,-0.6422512238086551,-1,DD
0.2355531797012248,0.5319440819462573,0.13869374166905382,-0.3823672942014476,-0.42619094201741625,-0.8085582362188639,-1,DD
0.2364723806839646,0.5075251574884792,0.0717498893450375,-0.4496172807590247,-0.5641904146995234,-1.013807695458548,-1,DD
0.2373915816667044,0.4822387451509155,0.0,-0.5192563384796378,-0.7120971537185226,-1.2313534921981604,-1,DD
0.2383107826494443,0.4563335082434502,0.0,-0.5905996458726452,-0.7120971537185226,-1.3026967995911678,-1,DD
0.2392299836321841,0.4301692727661385,0.0,-0.6626562381759162,-0.7120971537185226,-1.3747533918944388,-1,DD
0.2401491846149239,0.4042524552111657,0.0,-0.7340314387995428,-0.7120971537185226,-1.4461285925180654,-1,DD
0.2410683855976638,0.3789939060500985,0.0,-0.8035937610255983,-0.7120971537185226,-1.5156909147441209,-1,DD
0.2419875865804036,0.3548409301768072,0.0,-0.8701113222561437,-0.7120971537185226,-1.5822084759746664,-1,DD
0.2429067875631434,0.3322084778960675,0.0,-0.932441344787498,-0.7120971537185226,-1.6445384985060205,-1,DD
0.2438259885458832,0.3114794491321281,0.0,-0.9895293180164955,-0.7120971537185226,-1.701626471735018,-1,DD
0.2447451895286231,0.2930438797568962,0.0,-1.040301078861626,-0.7120971537185226,-1.7523982325801486,-1,DD
0.2456643905113629,0.2772583762429911,0.0,-1.083774529174732,-0.7120971537185226,-1.7958716828932546,-1,DD
0.2465835914941027,0.2644164165381621,0.0,-1.119141427459542,-0.7120971537185226,-1.8312385811780645,-1,DD
0.2475027924768426,0.2547531404134145,0.0,-1.1457541962002402,-0.7120971537185226,-1.8578513499187628,-1,DD
0.2484219934595824,0.2483459824273224,0.0,-1.1633995797707568,-0.7120971537185226,-1.8754967334892794,-1,DD
0.2493411944423222,0.2451212015371097,0.0,-1.1722806618140267,-0.7120971537185226,-1.8843778155325492,-1,DD
0.2502603954250621,0.2450776466779661,0.0,-1.1724006123751987,-0.7120971537185226,-1.8844977660937212,-1,DD
0.2511795964078019,0.2479303418772508,0.0,-1.1645442584175756,-0.7120971537185226,-1.8766414121360981,-1,DD
0.2520987973905417,0.2534344288875352,0.0,-1.1493859422479438,-0.7120971537185226,-1.8614830959664663,-1,DD
0.2530179983732816,0.2613197614660202,0.0,-1.1276696495904992,-0.7120971537185226,-1.8397668033090218,-1,DD
0.2539371993560214,0.2713260371984758,0.0,-1.10011225615728,-0.7120971537185226,-1.8122094098758026,-1,DD
0.2548564003387613,0.2832612249874002,0.0,-1.067242617703091,-0.7120971537185226,-1.7793397714216135,-1,DD
0.2557756013215011,0.2969670559954829,0.0,-1.0294966083467947,-0.7120971537185226,-1.7415937620653172,-1,DD
0.2566948023042409,0.3122645057609517,0.0,-0.9873672634253274,-0.7120971537185226,-1.69946441714385,-1,DD
0.2576140032869807,0.3290247792076108,0.0,-0.9412092859952398,-0.7120971537185226,-1.6533064397137625,-1,DD
0.2585332042697206,0.3471263915430023,0.0,-0.891357246511257,-0.7120971537185226,-1.6034544002297797,-1,DD
0.2594524052524604,0.3664803772378776,0.0,-0.838056157019524,-0.7120971537185226,-1.5501533107380465,-1,DD
0.2603716062352003,0.3869301828205159,0.0,-0.781737167503201,-0.7120971537185226,-1.4938343212217235,-1,DD
0.2612908072179401,0.4083174615563488,0.0,-0.7228363666110562,-0.7120971537185226,-1.4349335203295788,-1,DD
0.2622100082006799,0.4304579826749024,0.0,-0.6618611279114579,-0.7120971537185226,-1.3739582816299805,-1,DD
0.2631292091834197,0.4530608582935827,0.0,-0.5996125598327496,-0.7120971537185226,-1.3117097135512723,-1,DD
0.2640484101661596,0.4760195179106139,0.0,-0.5363841587090655,-0.7120971537185226,-1.2484813124275882,-1,DD
0.2649676111488994,0.4993533685877446,0.0,-0.4721224772788783,-0.7120971537185226,-1.184219630997401,-1,DD
0.2658868121316393,0.5226583845249316,0.008489067122967117,-0.40794020703966927,-0.6945976112532588,-1.102537818292928,-1,DD
0.266806013114379,0.5457455711391828,0.05641082252559701,-0.34435784115188306,-0.5958106913796419,-0.940168532531525,-1,DD
