z_x,z_y,surrogate_SSE,x_label,y_label,pair_key
0.7319819570474428,0.6801085042622222,858.8663349265927,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7329882463556189,0.6801085042622222,846.1308950809002,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.733994535663795,0.6801085042622222,833.8888515677351,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7350008249719711,0.6801085042622222,822.1402043871003,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7360071142801472,0.6801085042622222,810.8849535389929,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7370134035883233,0.6801085042622222,800.1230990234145,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7380196928964994,0.6801085042622222,789.8546408403661,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7390259822046755,0.6801085042622222,780.0795789898452,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7400322715128516,0.6801085042622222,770.7979134718545,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7410385608210277,0.6801085042622222,762.0096442863914,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7420448501292038,0.6801085042622222,753.7147714334574,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7430511394373799,0.6801085042622222,745.913294913053,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.744057428745556,0.6801085042622222,738.6052147251767,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7450637180537321,0.6801085042622222,731.79053086983,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7460700073619082,0.6801085042622222,725.4692433470113,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7470762966700842,0.6801085042622222,719.6413521567223,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7480825859782604,0.6801085042622222,714.3068572989614,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7490888752864365,0.6801085042622222,709.4657587737294,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7500951645946126,0.6801085042622222,705.1180565810267,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7511014539027887,0.6801085042622222,701.2637507208525,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7521077432109649,0.6801085042622222,697.9028411932072,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7531140325191409,0.6801085042622222,695.035327998091,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.754120321827317,0.6801085042622222,692.6612111355033,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7551266111354931,0.6801085042622222,690.7804906054447,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7561329004436692,0.6801085042622222,689.3931664079149,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7571391897518452,0.6801085042622222,688.4992385429139,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7581454790600214,0.6801085042622222,688.0987070104418,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7591517683681975,0.6801085042622222,688.1915718104985,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7601580576763736,0.6801085042622222,688.7778329430839,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7611643469845497,0.6801085042622222,689.8574904081984,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7621706362927257,0.6801085042622222,691.4305442058416,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7631769256009019,0.6801085042622222,693.4969943360137,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.764183214909078,0.6801085042622222,696.0568407987148,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7651895042172541,0.6801085042622222,699.1100835939444,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7661957935254302,0.6801085042622222,702.6567227217033,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7672020828336062,0.6801085042622222,706.6967581819905,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7682083721417824,0.6801085042622222,711.230189974807,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7692146614499585,0.6801085042622222,716.2570181001524,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7702209507581346,0.6801085042622222,721.7772425580262,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7712272400663107,0.6801085042622222,727.7908633484293,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7722335293744867,0.6801085042622222,734.2978804713607,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7732398186826629,0.6801085042622222,741.2982939268215,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.774246107990839,0.6801085042622222,748.7921037148113,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7752523972990151,0.6801085042622222,756.7793098353291,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
